Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,0.090256364555098,0.0909724517218576,0.08428652132898685,0.08942016214132309,300912000,0.0,0.0
2000-01-04 00:00:00-05:00,0.08786787329393668,0.08810717471069887,0.08261503299714497,0.08703258633613586,300480000,0.0,0.0
2000-01-05 00:00:00-05:00,0.08452581778828805,0.08595799192178095,0.08297352842455585,0.08416731655597687,188352000,0.0,0.0
2000-01-06 00:00:00-05:00,0.08416730643999487,0.08416730643999487,0.07545230982916536,0.07867516577243805,120480000,0.0,0.0
2000-01-07 00:00:00-05:00,0.07831761509906995,0.08082437835438304,0.07712382657582714,0.07998909801244736,71184000,0.0,0.0
2000-01-10 00:00:00-05:00,0.0802274849045193,0.08595802100441276,0.07879531028647117,0.08261505514383316,239856000,0.0,0.0
2000-01-11 00:00:00-05:00,0.08213734749065472,0.08309274295770518,0.0792720764875412,0.0792720764875412,148128000,0.0,0.0
2000-01-12 00:00:00-05:00,0.07927209921108284,0.07939221449700429,0.07616844127405097,0.07724303007125854,123552000,0.0,0.0
2000-01-13 00:00:00-05:00,0.07712381091490947,0.08118286321920343,0.07616841549731515,0.08046586066484451,132192000,0.0,0.0
2000-01-14 00:00:00-05:00,0.08166054982527439,0.08727096846078512,0.081421241606595,0.08392800390720367,604560000,0.0,0.0
2000-01-18 00:00:00-05:00,0.08500261738850903,0.0878678885846371,0.0811828728904004,0.08751030266284943,261648000,0.0,0.0
2000-01-19 00:00:00-05:00,0.08786789764746868,0.08786789764746868,0.08595802178576224,0.08667410910129547,164688000,0.0,0.0
2000-01-20 00:00:00-05:00,0.08739110846728707,0.0921662488063966,0.085719625585834,0.0864357128739357,179568000,0.0,0.0
2000-01-21 00:00:00-05:00,0.08619641973189254,0.08655492110967612,0.08333114807303581,0.08548033237457275,544272000,0.0,0.0
2000-01-24 00:00:00-05:00,0.08822635996721778,0.08822635996721778,0.08118284534312625,0.08166054636240005,256944000,0.0,0.0
2000-01-25 00:00:00-05:00,0.08201816571761883,0.08285436834688158,0.07831762051451042,0.08094357699155807,237120000,0.0,0.0
2000-01-26 00:00:00-05:00,0.08094356385045035,0.0830927477849841,0.07616842386519032,0.07760059833526611,232464000,0.0,0.0
2000-01-27 00:00:00-05:00,0.07819750776060017,0.07819750776060017,0.07067629500231479,0.0735415667295456,458208000,0.0,0.0
2000-01-28 00:00:00-05:00,0.07258707716407903,0.0730647715417553,0.06852802414140628,0.07139328867197037,194448000,0.0,0.0
2000-01-31 00:00:00-05:00,0.07175085099993278,0.07330314032178242,0.06685651926792235,0.07079637795686722,182400000,0.0,0.0
2000-02-01 00:00:00-05:00,0.07091558714209895,0.07306476417280477,0.06828870895056595,0.07246695458889008,92976000,0.0,0.0
2000-02-02 00:00:00-05:00,0.07282547161738544,0.07593005164006729,0.072466970235509,0.07449695467948914,149040000,0.0,0.0
2000-02-03 00:00:00-05:00,0.07688450544852811,0.0784367950629649,0.07521302281380494,0.07569072395563126,108240000,0.0,0.0
2000-02-04 00:00:00-05:00,0.07807828312643891,0.07807828312643891,0.0759300218721665,0.07748138904571533,123696000,0.0,0.0
2000-02-07 00:00:00-05:00,0.0778399006981715,0.0778399006981715,0.07258706676710665,0.07270625978708267,217488000,0.0,0.0
2000-02-08 00:00:00-05:00,0.07449693530324283,0.07879529600607876,0.07258706663635998,0.07616841793060303,468816000,0.0,0.0
2000-02-09 00:00:00-05:00,0.07903371791166094,0.08034669973274097,0.07795912904901083,0.07807832211256027,589056000,0.0,0.0
2000-02-10 00:00:00-05:00,0.08285434986583859,0.09550920169389765,0.08285434986583859,0.09407611191272736,970080000,0.0,0.0
2000-02-11 00:00:00-05:00,0.0987320744415814,0.09885218972035797,0.08858490538077808,0.09550922363996506,423792000,0.0,0.0
2000-02-14 00:00:00-05:00,0.09574758642074478,0.11079000681638718,0.0947921910374924,0.11079000681638718,650112000,0.0,0.0
2000-02-15 00:00:00-05:00,0.1110293562848435,0.11114854934075898,0.1019558532165844,0.10649260133504868,450480000,0.0,0.0
2000-02-16 00:00:00-05:00,0.10768637269040343,0.1150883914333863,0.10649258420140095,0.11138691753149033,1019568000,0.0,0.0
2000-02-17 00:00:00-05:00,0.11126774566779957,0.11604380226813249,0.10959626248429861,0.11532679945230484,535776000,0.0,0.0
2000-02-18 00:00:00-05:00,0.1136552478252422,0.1303700627632048,0.11281996785132758,0.12869858741760254,960864000,0.0,0.0
2000-02-22 00:00:00-05:00,0.12463957616270258,0.1263101366477994,0.12034120840446805,0.12511634826660156,542496000,0.0,0.0
2000-02-23 00:00:00-05:00,0.12368421439072459,0.12714637398096174,0.1221319310245261,0.1258333921432495,511392000,0.0,0.0
2000-02-24 00:00:00-05:00,0.1265494764862975,0.12738475689204684,0.119385843064037,0.1246396005153656,244320000,0.0,0.0
2000-02-25 00:00:00-05:00,0.12475876493371572,0.12475876493371572,0.11174541180024737,0.11687904596328735,278736000,0.0,0.0
2000-02-28 00:00:00-05:00,0.11628216980505303,0.11747595833045288,0.11413299932898739,0.11604378372430801,517872000,0.0,0.0
2000-02-29 00:00:00-05:00,0.11532676891751485,0.12368417579091844,0.11532676891751485,0.12225108593702316,306048000,0.0,0.0
2000-03-01 00:00:00-05:00,0.12225111561445265,0.12225111561445265,0.11675988711580026,0.11866976320743561,383568000,0.0,0.0
2000-03-02 00:00:00-05:00,0.11962513688656798,0.11962513688656798,0.11031325565488923,0.11067083477973938,191040000,0.0,0.0
2000-03-03 00:00:00-05:00,0.11079004655867532,0.1136553115069665,0.10983556623099204,0.11246152967214584,273696000,0.0,0.0
2000-03-06 00:00:00-05:00,0.11317851451474123,0.1217743216595064,0.1107900289941512,0.1117454245686531,432096000,0.0,0.0
2000-03-07 00:00:00-05:00,0.1432633945661344,0.1666632308128633,0.13705516293480927,0.15914201736450195,1952208000,0.0,0.0
